"CATCH_COMP_ID","YEAR","PROJECT_CODE","EVENT_ID","SPECIES_CODE","SEX_CODE","SPECIES_NAME_FIELD","COMMON_NAME","SCI_NAME","BASKET_ID","SAMPLE_TYPE_CODE","CONDITION_CODE","MATURITY_CODE","COUNT","SAMPLE_WT_KG","COMMENTS","DB_COMMENTS","SAMP_TYPE_2_SOURCE","SAMP_TYPE_3_SOURCE","SAMP_TYPE_6_SOURCE"
247,"1996","D02","1996D02001","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,4.535923,,,,,
248,"1996","D02","1996D02002","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,4.082331,,"9 lb 1 oz",,,
249,"1996","D02","1996D02002","850",,,"scallop, weathervane","Patinopecten caurinus","MRF","1","01",,15,2.267961,,"4 lb 12 oz",,,
250,"1996","D02","1996D02003","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,21,5.443108,,"11 lb 15 oz",,,
251,"1996","D02","1996D02003","850",,,"scallop, weathervane","Patinopecten caurinus","MRF","1","01",,24,1.360777,,"3 lb 4 oz",,,
252,"1996","D02","1996D02005","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,12,2.721554,,"5 lb 15 oz",,,
253,"1996","D02","1996D02005","850",,,"scallop, weathervane","Patinopecten caurinus","MRF","1","01",,11,2.721554,,"6 lb 5 oz",,,
254,"1996","D02","1996D02006","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,8,0.907184,,"1 lb 10 oz Includes 5  juvenile scallop(s) not used in the meat recovery.",,,
255,"1996","D02","1996D02006","850",,,"scallop, weathervane","Patinopecten caurinus","MRF","1","01",,10,2.267961,,"5 lb 0 oz",,,
256,"1996","D02","1996D02009","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,4.535923,,"10 lb 4 oz",,,
257,"1996","D02","1996D02009","850",,,"scallop, weathervane","Patinopecten caurinus","MRF","1","01",,10,3.175146,,"6 lb 14 oz",,,
258,"1996","D02","1996D02012","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,5.443108,,"11 lb 14 oz",,,
259,"1996","D02","1996D02013","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,17,3.370000,,"7 lb 7 oz",,,
260,"1996","D02","1996D02015","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,4.535923,,"9 lb 11 oz",,,
261,"1996","D02","1996D02016","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,19,3.628738,,"8 lb 6 oz",,,
262,"1996","D02","1996D02017","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,19,3.628738,,"8 lb 3 oz",,,
263,"1996","D02","1996D02018","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,4.989516,,"10 lb 8 oz",,,
264,"1996","D02","1996D02019","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,5.896700,,"13 lb 6 oz",,,
265,"1996","D02","1996D02020","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,4.535923,,"10 lb 3 oz",,,
266,"1996","D02","1996D02021","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,5.443108,,"11lb 8 oz",,,
267,"1996","D02","1996D02022","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,5.443108,,"12 lb 0 oz",,,
268,"1996","D02","1996D02023","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,6.350293,,"13 lb 10 oz",,,
269,"1996","D02","1996D02024","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,6.350293,,"14 lb 7 oz",,,
270,"1996","D02","1996D02025","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,21,7.257477,,,,,
271,"1996","D02","1996D02026","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,4.535923,,"10 lb 3 oz",,,
272,"1996","D02","1996D02027","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,21,5.443108,,"11 lb 15 oz",,,
273,"1996","D02","1996D02028","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,5.896700,,"12 lb 12 oz",,,
274,"1996","D02","1996D02029","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,6.350293,,"14 lb 7 oz",,,
275,"1996","D02","1996D02030","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,4.989516,,"10 lb 11 oz",,,
276,"1996","D02","1996D02031","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,4.535923,,"9 lb 14 oz",,,
277,"1996","D02","1996D02032","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,6.350293,,"14 lb 4 oz",,,
278,"1996","D02","1996D02033","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,5.443108,,"12 lb 5 oz",,,
279,"1996","D02","1996D02035","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,4.535923,,"9 lb 11 oz",,,
280,"1996","D02","1996D02036","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,4.989516,,"11 lb 5 oz",,,
281,"1996","D02","1996D02037","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,7.257477,,"16 oz 7 oz",,,
282,"1996","D02","1996D02042","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,4.989516,,"11 lbs 3 oz",,,
283,"1996","D02","1996D02043","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,18,4.989516,,"10 lb 12 oz",,,
284,"1996","D02","1996D02044","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,3.175146,,"7 lb 0 oz",,,
285,"1998","D02","1998D02001","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,2.721554,,,,,
286,"1998","D02","1998D02002","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,19,4.535923,,,,,
287,"1998","D02","1998D02004","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,4.082331,,,,,
288,"1998","D02","1998D02005","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,3.628738,,,,,
289,"1998","D02","1998D02006","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,21,3.628738,,,,,
290,"1998","D02","1998D02007","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,2.721554,,,,,
291,"1998","D02","1998D02008","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,2.721554,,,,,
292,"1998","D02","1998D02009","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,22,4.535923,,,,,
293,"1998","D02","1998D02010","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,23,4.535923,,,,,
294,"1998","D02","1998D02011","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,21,6.350293,,,,,
295,"1998","D02","1998D02012","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,3.628738,,,,,
296,"1998","D02","1998D02013","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,21,3.628738,,,,,
297,"1998","D02","1998D02016","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,2.721554,,,,,
298,"1998","D02","1998D02019","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,5.443108,,,,,
299,"1998","D02","1998D02020","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,4.535923,,,,,
300,"1998","D02","1998D02021","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,4.535923,,,,,
301,"1998","D02","1998D02022","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,5.443108,,,,,
302,"1998","D02","1998D02023","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,21,4.535923,,,,,
303,"1998","D02","1998D02024","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,5.443108,,,,,
304,"1998","D02","1998D02025","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,2,0.907184,,,,,
305,"1998","D02","1998D02026","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,21,5.443108,,,,,
306,"1998","D02","1998D02027","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,4.535923,,,,,
307,"1998","D02","1998D02028","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,4.535923,,,,,
308,"1998","D02","1998D02029","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,22,4.535923,,,,,
309,"1998","D02","1998D02030","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,21,5.443108,,,,,
310,"1998","D02","1998D02032","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,4.535923,,,,,
311,"1998","D02","1998D02033","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,21,3.628738,,,,,
312,"1998","D02","1998D02035","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,12,1.814369,,,,,
313,"1998","D02","1998D02037","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,24,5.443108,,,,,
314,"1998","D02","1998D02038","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,21,5.443108,,,,,
315,"1998","D02","1998D02039","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,15,5.443108,,,,,
316,"1998","D02","1998D02040","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,4.535923,,,,,
317,"1998","D02","1998D02041","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,6.350293,,,,,
318,"1998","D02","1998D02042","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,22,5.443108,,,,,
319,"1998","D02","1998D02043","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,19,2.721554,,,,,
320,"1998","D02","1998D02045","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,18,4.535923,,,,,
321,"1998","D02","1998D02046","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,5.443108,,,,,
322,"1998","D02","1998D02047","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,5.443108,,,,,
323,"1998","D02","1998D02048","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,19,3.628738,,,,,
324,"1998","D02","1998D02049","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,5.443108,,,,,
325,"2002","D02","2002D02007","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,80,22.679618,"Crushed Scallops","Count estimated from weight of discards.",,,
326,"2002","D02","2002D02009","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,23,1.814369,"Crushed Scallops",,,,
327,"2002","D02","2002D02011","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,50,4.535923,"Crushed Scallops",,,,
328,"2002","D02","2002D02012","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,14,2.721554,"Crushed Scallops",,,,
329,"2002","D02","2002D02014","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,5,0.453592,"Crushed Scallops",,,,
330,"2002","D02","2002D02014","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,19,4.535923,,,,,
331,"2002","D02","2002D02016","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,13,1.814369,"Crushed Scallops",,,,
332,"2002","D02","2002D02016","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,26,5.443108,,,,,
333,"2002","D02","2002D02017","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,2.721554,,,,,
334,"2002","D02","2002D02017","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,8,0.907184,"Crushed Scallops",,,,
335,"2002","D02","2002D02019","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,8,0.907184,"Crushed Scallops",,,,
336,"2002","D02","2002D02019","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,19,5.443108,,,,,
337,"2002","D02","2002D02021","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,22,5.443108,," Includes 2  juvenile scallop(s) not used in the meat recovery.",,,
338,"2002","D02","2002D02021","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,5,0.453592,"Crushed Scallops",,,,
339,"2002","D02","2002D02022","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,4.535923,,,,,
340,"2002","D02","2002D02022","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,4,0.453592,"Crushed Scallops",,,,
341,"2002","D02","2002D02023","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,11,2.721554,,,,,
342,"2002","D02","2002D02024","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,2,0.300000,"Crushed Scallops",,,,
343,"2002","D02","2002D02024","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,21,5.443108,," Includes 1  juvenile scallop(s) not used in the meat recovery.",,,
344,"2002","D02","2002D02025","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,5.443108,,,,,
345,"2002","D02","2002D02028","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,6.350293,,,,,
346,"2002","D02","2002D02028","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,3,0.226796,"Crushed Scallops",,,,
347,"2002","D02","2002D02031","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,2,0.453592,"Crushed Scallops",,,,
348,"2002","D02","2002D02031","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,6.350293,,,,,
349,"2002","D02","2002D02033","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,5.443108,,,,,
350,"2002","D02","2002D02033","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01","JUV",6,0.270714,,"Weight not available - used avg wt of juvenile scallops from 2006- 2010 (0.045119kg)",,,
351,"2002","D02","2002D02034","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,5.443108,,,,,
352,"2002","D02","2002D02034","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,13,1.814369,"Crushed Scallops",,,,
353,"2002","D02","2002D02036","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01","JUV",1,0.045119,,"Weight not available. Weight estimated using avg of 0.045119kg based on 2006 - 2010 juv scallop weights",,,
354,"2002","D02","2002D02037","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,20,3.628738,"Crushed Scallops",,,,
355,"2002","D02","2002D02037","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,5.443108,,,,,
356,"2002","D02","2002D02037","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01","JUV",2,0.090238,,"Weight not available - used avg wt of juvenile scallops from 2006- 2010 (0.045119kg)",,,
357,"2002","D02","2002D02039","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,41,7.257477,"Crushed Scallops",,,,
358,"2002","D02","2002D02040","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,68,10.886216,"Crushed Scallops",,,,
359,"2002","D02","2002D02041","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,10,1.814369,"Crushed Scallops",,,,
360,"2002","D02","2002D02042","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,31,6.350293,,,,,
361,"2005","D01","2005D01002","850",,"Weathervane Scallop","scallop, weathervane","Patinopecten caurinus",,"1","01",,7,2.000000,,,,,
362,"2007","D01","2007D01006","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","52",,4,,,,,,
363,"2007","D01","2007D01034","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","52",,1,,,,,,
364,"1998","D01","1998D01013","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","52",,12,,,,,,
365,"1998","D01","1998D01016","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","52",,4,,,,,,
366,"1998","D01","1998D01017","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","52",,8,,,,,,
367,"1998","D01","1998D01018","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","52",,1,,,,,,
368,"1996","D01","1996D01001","68000",,"hermit, decorator","crab unident.",,,"1","01",,,5.443108,,"Count not available.",,,
369,"1996","D01","1996D01001","851",,"pink scallop","scallop, pink (or calico)","Genus Chlamys",,"1","01",,,7.257477,,"Count not available.",,,
370,"1996","D01","1996D01001","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","52",,1,,,,,,
371,"1996","D01","1996D01006","851",,"pink scallop","scallop, pink (or calico)","Genus Chlamys",,"1","01",,,0.907184,,"Count not available.",,,
372,"1996","D01","1996D01008","100",,"Fish","groundfish, general","Multiple families",,"1","01",,,0.453592,,"Count not available.",,,
373,"1996","D01","1996D01008","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","52",,1,,,,,,
374,"1996","D01","1996D01007","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","52",,3,,,,,,
375,"1996","D01","1996D01009","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","52",,4,,,,,,
376,"1996","D01","1996D01010","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","52",,1,,,,,,
377,"1996","D01","1996D01012","270",,"pollock","pollock, walleye","Theragra chalcogramma",,"1","01",,2,0.453592,,,,,
378,"1996","D01","1996D01013","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","52",,2,,,,,,
379,"1996","D01","1996D01014","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","52",,1,,,,,,
380,"1996","D01","1996D01015","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","52",,3,,,,,,
381,"1996","D01","1996D01019","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","52",,6,,,,,,
382,"1996","D01","1996D01020","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","52",,1,,,,,,
383,"1996","D01","1996D01022","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","52",,2,,,,,,
384,"1996","D01","1996D01023","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","52",,4,,,,,,
385,"1996","D01","1996D01025","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","52",,5,,,,,,
386,"1996","D01","1996D01026","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","52",,1,,,,,,
387,"1999","D01","1999D01002","R401",,"skate egg case unident.","skate egg case unident.",,,"1","01",,,4.535923,,"Count not available.",,,
